
1,1738861200,06/02/25,17:00:00,8.389597,16.246347,14.210731,51.12766,75.069176,8.421021,8.475661,
82,1738861281,06/02/25,17:01:21,16.324684,14.091024,58.476585,73.91574,8.314361,8.345413,
83,1738861282,06/02/25,17:01:22,16.755165,14.416855,55.221577,70.44731,8.09939,8.255164,
84,1738861283,06/02/25,17:01:23,16.239607,14.390547,56.77599,73.458954,8.401207,8.113614,
85,1738861284,06/02/25,17:01:24,16.428263,14.386554,58.153656,75.713684,8.0982685,8.176295,
86,1738861286,06/02/25,17:01:26,16.556728,14.139306,53.33713,79.961266,8.45672,8.42391,
87,1738861287,06/02/25,17:01:27,16.46955,14.365394,51.2214,72.00012,8.235669,8.016356,
88,1738861288,06/02/25,17:01:28,16.982496,14.4835205,54.96544,72.41945,8.293526,8.220526,
89,1738861289,06/02/25,17:01:29,16.80612,14.311448,52.761154,79.097916,8.314885,8.044254,
90,1738861290,06/02/25,17:01:30,16.617931,14.150818,54.81006,74.382126,8.217161,8.281283,
91,1738861291,06/02/25,17:01:31,16.106556,14.472182,52.74894,75.67864,8.109032,8.176489,
92,1738861292,06/02/25,17:01:32,17.428295,14.344759,57.009914,70.7121,8.433713,8.271158,
93,1738861293,06/02/25,17:01:33,16.050901,14.292914,58.665314,73.411194,8.360084,8.066436,
94,1738861294,06/02/25,17:01:34,16.609291,14.495898,51.40956,73.77757,8.465908,8.177184,
95,1738861295,06/02/25,17:01:35,16.814852,14.467518,50.503544,78.70866,8.33274,8.279629,
96,1738861296,06/02/25,17:01:36,16.544897,14.452803,55.37325,77.90969,8.316263,8.332822,
97,1738861297,06/02/25,17:01:37,17.160645,14.3242655,56.147873,78.65863,8.194396,8.229102,
98,1738861298,06/02/25,17:01:38,17.431946,14.20253,52.65877,77.56863,8.039268,8.15459,
99,1738861299,06/02/25,17:01:39,16.823475,14.056871,52.295094,75.48882,8.469913,8.377973,
100,1738861300,06/02/25,17:01:40,16.241701,14.409079,59.64732,76.177315,8.090065,8.189769,
101,1738861301,06/02/25,17:01:41,16.239962,14.099939,58.02188,70.653275,8.392046,8.277765,
102,1738861302,06/02/25,17:01:42,16.071695,14.300818,51.30941,73.8523,8.083081,8.439907,
103,1738861303,06/02/25,17:01:43,16.200558,14.345114,53.471714,70.75143,8.453617,8.247868,
104,1738861304,06/02/25,17:01:44,16.22535,14.404451,57.426327,74.652054,8.017728,8.237856,
105,1738861305,06/02/25,17:01:45,16.957998,14.133973,51.662045,79.93038,8.359391,8.38432,
106,1738861306,06/02/25,17:01:46,16.93283,14.313792,55.854706,71.44906,8.302385,8.2035475,
107,1738861307,06/02/25,17:01:47,17.033134,14.414689,51.29437,70.083115,8.041873,8.183117,
108,1738861308,06/02/25,17:01:48,16.734669,14.372923,56.381058,74.80879,8.448177,8.139031,
109,1738861309,06/02/25,17:01:49,16.261536,14.37636,53.551,78.975235,8.046056,8.494804,
110,1738861310,06/02/25,17:01:50,16.471355,14.04726,53.937454,77.25473,8.282788,8.094187,
111,1738861311,06/02/25,17:01:51,17.105755,14.09925,60.44268,79.46398,8.367176,8.484448,
112,1738861312,06/02/25,17:01:52,16.411114,14.104637,51.168682,72.131134,8.235422,8.349779,
113,1738861313,06/02/25,17:01:53,17.450146,14.085316,58.03514,77.34611,8.490574,8.444555,
114,1738861314,06/02/25,17:01:54,16.673023,14.260566,53.587776,77.96728,8.471839,8.13644,
115,1738861315,06/02/25,17:01:55,17.24513,14.039112,54.70211,76.824524,8.4879465,8.064888,
116,1738861316,06/02/25,17:01:56,16.329294,14.098341,51.54392,71.91464,8.24416,8.033319,
117,1738861317,06/02/25,17:01:57,16.565893,14.091469,57.27924,77.5268,8.00819,8.183437,
118,1738861318,06/02/25,17:01:58,17.26189,14.331858,60.366795,73.57861,8.234206,8.229445,
119,1738861319,06/02/25,17:01:59,16.973381,14.360158,51.278027,78.0386,8.32661,8.051522,
120,1738861320,06/02/25,17:02:00,16.747015,14.106782,53.33115,74.57514,8.073479,8.049253,
121,1738861321,06/02/25,17:02:01,16.440334,14.1776285,53.784615,77.82367,8.340285,8.071171,
122,1738861322,06/02/25,17:02:02,17.430782,14.334057,54.625137,71.677,8.188197,8.168712,
123,1738861323,06/02/25,17:02:03,16.121056,14.159177,58.196587,77.93278,8.442576,8.433361,
124,1738861324,06/02/25,17:02:04,17.044966,14.22142,53.53677,74.0776,8.441116,8.251866,
125,1738861325,06/02/25,17:02:05,17.376259,14.122231,51.382713,72.01158,8.384995,8.071295,
126,1738861326,06/02/25,17:02:06,16.627495,14.273177,52.931175,78.15832,8.277371,8.330443,
127,1738861327,06/02/25,17:02:07,16.917286,14.141799,54.7999,78.274635,8.330886,8.463322,
128,1738861328,06/02/25,17:02:08,16.742525,14.257883,56.643932,71.591095,8.431281,8.470104,
129,1738861329,06/02/25,17:02:09,16.589035,14.450322,57.624435,74.37444,8.120399,8.135662,
130,1738861330,06/02/25,17:02:10,16.024046,14.126814,53.31958,78.25178,8.118126,8.095438,
131,1738861331,06/02/25,17:02:11,17.166315,14.066967,56.307827,73.262665,8.395083,8.260535,
132,1738861332,06/02/25,17:02:12,16.425007,14.454444,53.838245,78.3323,8.159577,8.483521,
133,1738861333,06/02/25,17:02:13,17.484299,14.100683,56.581467,72.314606,8.160138,8.287394,
134,1738861334,06/02/25,17:02:14,17.138561,14.343506,59.92146,72.62862,8.299498,8.003957,
135,1738861335,06/02/25,17:02:15,16.519457,14.008178,53.882378,70.12313,8.356264,8.310931,
136,1738861336,06/02/25,17:02:16,16.950037,14.055297,52.23369,79.15482,8.465853,8.4203415,
137,1738861337,06/02/25,17:02:17,16.65546,14.43358,53.849934,78.1251,8.060808,8.237314,
138,1738861338,06/02/25,17:02:18,16.24084,14.29916,55.33475,72.28895,8.010444,8.193493,
139,1738861339,06/02/25,17:02:19,16.111235,14.35111,60.467907,73.10735,8.446208,8.405483,
140,1738861340,06/02/25,17:02:20,16.652782,14.217454,51.14487,72.60406,8.4023695,8.135019,
141,1738861341,06/02/25,17:02:21,16.812243,14.446528,52.220287,74.58699,8.288172,8.253062,
142,1738861342,06/02/25,17:02:22,16.310808,14.316744,58.56361,75.79779,8.052937,8.171418,
143,1738861343,06/02/25,17:02:23,16.782686,14.414612,59.813,71.66674,8.319377,8.00267,
144,1738861344,06/02/25,17:02:24,16.95833,14.361597,57.83389,72.94891,8.145059,8.414889,
145,1738861345,06/02/25,17:02:25,17.159431,14.487722,51.523624,73.75859,8.095458,8.147013,
146,1738861346,06/02/25,17:02:26,16.429441,14.046551,54.747105,73.22598,8.226559,8.365435,
147,1738861347,06/02/25,17:02:27,17.241045,14.249178,57.07195,70.40506,8.218674,8.125441,
148,1738861348,06/02/25,17:02:28,16.934683,14.189214,52.03609,75.870384,8.386904,8.235931,
149,1738861349,06/02/25,17:02:29,16.758282,14.181117,52.31249,73.69332,8.09953,8.304946,
150,1738861350,06/02/25,17:02:30,17.459103,14.265068,52.665966,75.02546,8.066,8.30187,
151,1738861351,06/02/25,17:02:31,16.424719,14.282023,55.65619,71.373146,8.486445,8.483315,
152,1738861352,06/02/25,17:02:32,16.947054,14.293408,52.231052,71.44562,8.432399,8.424087,
153,1738861353,06/02/25,17:02:33,16.945189,14.093782,56.572685,73.53658,8.482032,8.169128,
154,1738861354,06/02/25,17:02:34,16.96758,14.182299,53.492226,73.01257,8.070506,8.411639,
155,1738861355,06/02/25,17:02:35,16.044626,14.140036,52.643135,75.50543,8.077427,8.2326565,
156,1738861356,06/02/25,17:02:36,16.0183,14.131116,58.311226,74.674164,8.065717,8.411004,
157,1738861357,06/02/25,17:02:37,16.224731,14.315038,56.254864,75.422226,8.29887,8.49615,
158,1738861358,06/02/25,17:02:38,17.376024,14.07021,52.94435,72.60228,8.011173,8.3879795,
159,1738861359,06/02/25,17:02:39,16.809937,14.399485,53.60246,74.910965,8.156252,8.053263,
160,1738861360,06/02/25,17:02:40,17.482456,14.354247,52.226162,79.32351,8.450659,8.315968,
161,1738861361,06/02/25,17:02:41,16.733574,14.379066,55.060146,72.33997,8.407348,8.224469,
162,1738861362,06/02/25,17:02:42,16.0192,14.436764,57.665916,75.85688,8.40287,8.252642,
163,1738861363,06/02/25,17:02:43,17.457203,14.023902,58.656586,79.7198,8.185768,8.379956,
164,1738861364,06/02/25,17:02:44,16.161926,14.428902,56.458416,71.436325,8.065536,8.348078,
165,1738861365,06/02/25,17:02:45,17.439043,14.240096,58.5539,73.1482,8.139189,8.304073,
166,1738861366,06/02/25,17:02:46,16.753729,14.214267,56.00777,72.57569,8.416364,8.386114,
167,1738861367,06/02/25,17:02:47,16.249395,14.1103945,52.75223,73.240074,8.36457,8.088402,
168,1738861368,06/02/25,17:02:48,16.76661,14.310026,57.30915,75.31787,8.058859,8.293947,
169,1738861369,06/02/25,17:02:49,17.023392,14.198554,50.50887,75.68779,8.448221,8.372055,
170,1738861370,06/02/25,17:02:50,17.40158,14.343521,55.299744,77.00033,8.2106085,8.231771,
171,1738861371,06/02/25,17:02:51,17.032076,14.172234,58.2508,79.465454,8.380257,8.379287,
172,1738861372,06/02/25,17:02:52,16.57942,14.303405,58.84733,70.08977,8.126524,8.220889,
173,1738861373,06/02/25,17:02:53,16.227438,14.233527,53.207993,75.06418,8.2410145,8.386382,
174,1738861374,06/02/25,17:02:54,16.20804,14.42585,50.808704,80.4603,8.248392,8.387578,
175,1738861375,06/02/25,17:02:55,16.731964,14.492477,55.431267,76.629654,8.200273,8.327135,
176,1738861376,06/02/25,17:02:56,17.312708,14.433013,58.639595,74.086006,8.0546,8.085198,
177,1738861377,06/02/25,17:02:57,16.912766,14.121257,59.944687,71.29879,8.336672,8.000122,
178,1738861378,06/02/25,17:02:58,16.4056,14.169923,52.040764,70.20986,8.158349,8.118102,
179,1738861379,06/02/25,17:02:59,16.184227,14.115744,54.24411,72.06167,8.340425,8.09163,
180,1738861381,06/02/25,17:03:01,16.080795,14.098565,53.18173,71.40588,8.37438,8.337005,
181,1738861382,06/02/25,17:03:02,17.204117,14.115752,54.344917,73.58902,8.104586,8.487428,
182,1738861383,06/02/25,17:03:03,16.205854,14.114426,59.819267,79.31395,8.258629,8.405723,
183,1738861384,06/02/25,17:03:04,16.598858,14.077454,56.95502,79.2625,8.332376,8.221751,
184,1738861385,06/02/25,17:03:05,16.50776,14.466837,57.625027,74.50394,8.046235,8.413767,
185,1738861386,06/02/25,17:03:06,17.336882,14.022732,53.933987,75.03951,8.42614,8.332112,
186,1738861387,06/02/25,17:03:07,16.406504,14.336526,52.508286,74.19298,8.069099,8.365219,
187,1738861388,06/02/25,17:03:08,17.09318,14.354771,52.303146,72.35561,8.321688,8.422714,
188,1738861389,06/02/25,17:03:09,16.304543,14.2949505,52.282696,80.228065,8.45478,8.343812,
189,1738861390,06/02/25,17:03:10,16.342371,14.312316,55.758022,78.710434,8.423051,8.131358,
190,1738861391,06/02/25,17:03:11,17.26192,14.14759,57.043724,76.57205,8.116589,8.0453,
191,1738861392,06/02/25,17:03:12,17.119236,14.315261,52.71237,71.284775,8.213067,8.372377,
192,1738861393,06/02/25,17:03:13,16.040268,14.120102,55.46841,74.38791,8.418916,8.314708,
193,1738861394,06/02/25,17:03:14,17.197386,14.167209,53.518734,70.2824,8.264466,8.227697,
194,1738861395,06/02/25,17:03:15,16.446142,14.488114,52.852345,77.38742,8.335735,8.049484,
195,1738861396,06/02/25,17:03:16,16.315802,14.481087,58.754932,74.91256,8.321304,8.0553665,
196,1738861397,06/02/25,17:03:17,16.288197,14.380455,56.357334,76.30733,8.129527,8.461425,
197,1738861398,06/02/25,17:03:18,17.001278,14.459978,55.758705,78.09621,8.119154,8.325882,
198,1738861399,06/02/25,17:03:19,16.29961,14.428052,52.23662,72.89642,8.290494,8.181709,
199,1738861400,06/02/25,17:03:20,17.315884,14.110656,50.99382,76.07923,8.4467535,8.439937,
200,1738861401,06/02/25,17:03:21,17.021183,14.480203,56.81914,70.16101,8.434548,8.153076,
201,1738861402,06/02/25,17:03:22,16.554455,14.49157,50.415222,77.41255,8.276583,8.320925,
202,1738861403,06/02/25,17:03:23,16.62028,14.097478,54.321842,73.77851,8.326401,8.052145,
203,1738861404,06/02/25,17:03:24,17.151155,14.481218,54.66259,76.10293,8.365159,8.170176,
204,1738861405,06/02/25,17:03:25,16.401434,14.43899,54.218124,77.39797,8.191941,8.356236,
205,1738861406,06/02/25,17:03:26,17.2202,14.319446,59.957413,73.92945,8.291791,8.236521,
206,1738861407,06/02/25,17:03:27,16.778164,14.469219,56.233776,76.99266,8.140924,8.115549,
207,1738861408,06/02/25,17:03:28,17.440578,14.479644,57.660324,75.57819,8.300447,8.487428,
208,1738861409,06/02/25,17:03:29,17.150232,14.380086,53.88406,78.620544,8.475728,8.29951,
209,1738861410,06/02/25,17:03:30,16.079319,14.3946,55.805862,70.72568,8.181666,8.464185,
210,1738861411,06/02/25,17:03:31,16.294338,14.289954,50.480495,77.123436,8.201156,8.379052,
211,1738861412,06/02/25,17:03:32,17.34458,14.087611,60.338753,77.28956,8.104129,8.042263,
212,1738861413,06/02/25,17:03:33,16.706924,14.247905,52.58872,76.09148,8.088586,8.394443,
213,1738861414,06/02/25,17:03:34,16.269323,14.393099,58.879234,78.66954,8.003431,8.190104,
214,1738861415,06/02/25,17:03:35,17.457272,14.245275,50.559593,75.48459,8.082505,8.142082,
215,1738861416,06/02/25,17:03:36,17.394718,14.071859,52.146046,72.00482,8.21322,8.210125,
216,1738861417,06/02/25,17:03:37,16.822254,14.2244625,51.852695,79.92937,8.462435,8.030176,
217,1738861418,06/02/25,17:03:38,16.348063,14.419695,59.521484,75.88961,8.458148,8.224779,
218,1738861419,06/02/25,17:03:39,17.133518,14.025065,51.020115,75.64667,8.046316,8.31451,
219,1738861420,06/02/25,17:03:40,17.294233,14.09392,53.79685,72.22653,8.132703,8.478076,
220,1738861421,06/02/25,17:03:41,16.212412,14.338751,59.53642,76.986,8.487688,8.222524,
221,1738861422,06/02/25,17:03:42,17.03808,14.16818,52.26552,79.561104,8.04597,8.099593,
222,1738861423,06/02/25,17:03:43,16.214165,14.431914,56.764095,71.71425,8.169538,8.293321,
223,1738861424,06/02/25,17:03:44,17.137516,14.267299,51.836006,77.300865,8.237286,8.396004,
224,1738861425,06/02/25,17:03:45,16.309793,14.414974,50.986168,73.422905,8.497239,8.118566,
225,1738861426,06/02/25,17:03:46,17.241903,14.453691,54.073677,72.54666,8.113236,8.459645,
226,1738861427,06/02/25,17:03:47,17.413074,14.236375,58.755966,79.53886,8.135104,8.140925,
227,1738861428,06/02/25,17:03:48,16.03333,14.405497,50.48558,76.89093,8.196007,8.308106,
228,1738861429,06/02/25,17:03:49,16.16522,14.416779,55.16295,76.84969,8.295294,8.134795,
229,1738861430,06/02/25,17:03:50,16.615618,14.121512,55.971073,70.68805,8.205162,8.092891,
230,1738861431,06/02/25,17:03:51,16.734085,14.382219,58.186672,72.56045,8.366848,8.405577,
231,1738861432,06/02/25,17:03:52,16.990074,14.07004,55.221134,72.51453,8.484797,8.361939,
232,1738861433,06/02/25,17:03:53,17.090082,14.260989,50.107708,79.65388,8.197688,8.446939,
233,1738861434,06/02/25,17:03:54,16.250475,14.370397,56.298668,75.94296,8.265766,8.074965,
234,1738861435,06/02/25,17:03:55,16.166893,14.326485,53.16612,76.42433,8.144494,8.365693,
235,1738861436,06/02/25,17:03:56,16.98973,14.093424,51.31311,71.80173,8.155279,8.413429,
236,1738861437,06/02/25,17:03:57,16.190697,14.143947,55.69088,74.26741,8.426748,8.08885,
237,1738861438,06/02/25,17:03:58,16.816141,14.194582,57.40651,76.54872,8.368396,8.344454,
238,1738861439,06/02/25,17:03:59,17.314903,14.254471,53.61019,80.24199,8.443505,8.359434,
239,1738861440,06/02/25,17:04:00,16.753496,14.136413,56.33722,72.93907,8.086158,8.227846,
240,1738861441,06/02/25,17:04:01,16.6635,14.005171,53.53391,76.75831,8.034078,8.149234,
241,1738861442,06/02/25,17:04:02,16.821274,14.336988,57.24434,72.39203,8.369529,8.495926,
242,1738861443,06/02/25,17:04:03,16.103697,14.161013,60.498257,78.69975,8.155138,8.293322,
243,1738861444,06/02/25,17:04:04,17.101929,14.030883,53.2807,80.4578,8.197943,8.126696,
244,1738861445,06/02/25,17:04:05,16.537685,14.29962,53.458145,75.137054,8.373799,8.049048,
245,1738861446,06/02/25,17:04:06,16.239138,14.39838,59.317303,75.17836,8.400083,8.280477,
246,1738861447,06/02/25,17:04:07,17.1194,14.240512,51.651608,77.2816,8.079407,8.083134,
247,1738861448,06/02/25,17:04:08,16.876495,14.019464,55.137283,70.060776,8.073818,8.014653,
248,1738861449,06/02/25,17:04:09,16.088758,14.087591,50.93921,70.989044,8.112223,8.303532,
249,1738861450,06/02/25,17:04:10,16.128244,14.147688,58.778366,75.16584,8.179802,8.233033,
250,1738861451,06/02/25,17:04:11,16.43684,14.2213,57.0622,79.236084,8.369843,8.095156,
251,1738861452,06/02/25,17:04:12,17.167885,14.008122,59.35457,72.010216,8.310705,8.477023,
252,1738861453,06/02/25,17:04:13,16.821335,14.233279,55.23754,70.56551,8.070418,8.348865,
253,1738861454,06/02/25,17:04:14,16.227047,14.467,59.709553,74.55345,8.464535,8.324559,
254,1738861455,06/02/25,17:04:15,16.929989,14.432924,59.54401,71.25018,8.267445,8.303837,
255,1738861456,06/02/25,17:04:16,16.467144,14.391758,54.899353,78.75697,8.346117,8.338757,
256,1738861457,06/02/25,17:04:17,16.128033,14.383857,52.878998,73.893234,8.131867,8.196383,
257,1738861458,06/02/25,17:04:18,16.14794,14.319043,53.569298,75.684906,8.018021,8.026835,
258,1738861459,06/02/25,17:04:19,17.132668,14.469182,54.255955,79.69064,8.375889,8.218749,
259,1738861460,06/02/25,17:04:20,16.078657,14.284983,59.44318,79.53819,8.175111,8.209791,
260,1738861461,06/02/25,17:04:21,17.226255,14.426984,52.115643,76.91481,8.496387,8.204092,
261,1738861462,06/02/25,17:04:22,16.94174,14.227996,51.543404,80.10555,8.48805,8.237291,
262,1738861463,06/02/25,17:04:23,16.85061,14.16097,57.46086,76.55921,8.331654,8.395345,
263,1738861464,06/02/25,17:04:24,16.469131,14.285563,56.280933,74.97748,8.103551,8.172156,
264,1738861465,06/02/25,17:04:25,16.363148,14.229455,59.948845,73.520294,8.123863,8.22801,
265,1738861466,06/02/25,17:04:26,17.41152,14.47474,56.334305,70.819885,8.097895,8.397627,
266,1738861467,06/02/25,17:04:27,17.106953,14.142379,53.365257,75.947815,8.36381,8.150725,
267,1738861468,06/02/25,17:04:28,16.318956,14.465596,54.88295,72.68525,8.131679,8.1597,
268,1738861469,06/02/25,17:04:29,16.979733,14.414276,53.57746,80.409004,8.263052,8.317883,
269,1738861470,06/02/25,17:04:30,16.326454,14.267219,55.061443,74.45875,8.368363,8.276813,
270,1738861471,06/02/25,17:04:31,16.22099,14.292473,58.19355,76.86617,8.284115,8.136202,
271,1738861472,06/02/25,17:04:32,16.046814,14.441299,56.814102,80.1512,8.466542,8.492812,
272,1738861473,06/02/25,17:04:33,16.698536,14.338372,54.990715,78.54825,8.211685,8.326816,
273,1738861474,06/02/25,17:04:34,16.439356,14.475333,51.029434,76.37991,8.203236,8.048173,
274,1738861475,06/02/25,17:04:35,16.408258,14.329015,55.566936,75.375824,8.041876,8.336231,
275,1738861476,06/02/25,17:04:36,16.202745,14.246672,51.23259,80.132614,8.471548,8.265943,
276,1738861477,06/02/25,17:04:37,16.60602,14.084268,56.943523,72.128876,8.237847,8.498617,
277,1738861478,06/02/25,17:04:38,16.640394,14.207562,50.144955,74.78458,8.111008,8.1809025,
278,1738861479,06/02/25,17:04:39,16.920998,14.3581085,55.46709,73.77498,8.497921,8.472038,
