379015,06/02/25,17:00:08,FLT,DegC,16.752398
379016,06/02/25,17:00:08,FLR,M3/h,14.009981
379017,06/02/25,17:00:08,HPP,PSIG,57.74789
379018,06/02/25,17:00:08,BPP,PSIG,74.462265
379019,06/02/25,17:00:08,DTL,Percent,74.84479
379020,06/02/25,17:00:08,FUDP,PSIG,70.38071
379021,06/02/25,17:00:08,WTL,Percent,79.42883
379022,06/02/25,17:00:09,FLP,PSIG,8.243818
379023,06/02/25,17:00:09,FLT,DegC,16.702358
379024,06/02/25,17:00:09,FLR,M3/h,14.367205
379025,06/02/25,17:00:09,HPP,PSIG,51.074913
379026,06/02/25,17:00:09,BPP,PSIG,76.223755
379027,06/02/25,17:00:09,DTL,Percent,73.92284
379028,06/02/25,17:00:09,FUDP,PSIG,73.752045
379029,06/02/25,17:00:09,WTL,Percent,72.68762
379030,06/02/25,17:00:10,FLP,PSIG,8.482062
379031,06/02/25,17:00:10,FLT,DegC,16.063023
379032,06/02/25,17:00:10,FLR,M3/h,14.472781
379033,06/02/25,17:00:10,HPP,PSIG,57.461372
379034,06/02/25,17:00:10,BPP,PSIG,74.076805
379035,06/02/25,17:00:10,DTL,Percent,75.00271
379036,06/02/25,17:00:10,FUDP,PSIG,71.477
379037,06/02/25,17:00:10,WTL,Percent,75.01906
379038,06/02/25,17:00:11,FLP,PSIG,8.486438
379039,06/02/25,17:00:11,FLT,DegC,17.009413
379040,06/02/25,17:00:11,FLR,M3/h,14.155283
379041,06/02/25,17:00:11,HPP,PSIG,59.593994
379042,06/02/25,17:00:11,BPP,PSIG,73.357994
379043,06/02/25,17:00:11,DTL,Percent,76.24644
379044,06/02/25,17:00:11,FUDP,PSIG,78.95121
379045,06/02/25,17:00:11,WTL,Percent,77.55955
379046,06/02/25,17:00:12,FLP,PSIG,8.352712
379047,06/02/25,17:00:12,FLT,DegC,17.074793
379048,06/02/25,17:00:12,FLR,M3/h,14.089346
379049,06/02/25,17:00:12,HPP,PSIG,57.25691
379050,06/02/25,17:00:12,BPP,PSIG,79.34974
379051,06/02/25,17:00:12,DTL,Percent,75.591156
379052,06/02/25,17:00:12,FUDP,PSIG,72.84541
379053,06/02/25,17:00:12,WTL,Percent,80.0291
379054,06/02/25,17:00:13,FLP,PSIG,8.231098
379055,06/02/25,17:00:13,FLT,DegC,16.967682
379056,06/02/25,17:00:13,FLR,M3/h,14.36023
379057,06/02/25,17:00:13,HPP,PSIG,51.40077
379058,06/02/25,17:00:13,BPP,PSIG,75.530136
379059,06/02/25,17:00:13,DTL,Percent,76.847145
379060,06/02/25,17:00:13,FUDP,PSIG,75.729416
379061,06/02/25,17:00:13,WTL,Percent,74.21161
379062,06/02/25,17:00:14,FLP,PSIG,8.059278
379063,06/02/25,17:00:14,FLT,DegC,17.259876
379064,06/02/25,17:00:14,FLR,M3/h,14.338691
379065,06/02/25,17:00:14,HPP,PSIG,54.98565
379066,06/02/25,17:00:14,BPP,PSIG,75.94126
379067,06/02/25,17:00:14,DTL,Percent,74.44813
379068,06/02/25,17:00:14,FUDP,PSIG,76.97397
379069,06/02/25,17:00:14,WTL,Percent,76.12641
379070,06/02/25,17:00:15,FLP,PSIG,8.000133
379071,06/02/25,17:00:15,FLT,DegC,17.436974
379072,06/02/25,17:00:15,FLR,M3/h,14.377886
379073,06/02/25,17:00:15,HPP,PSIG,58.56786
379074,06/02/25,17:00:15,BPP,PSIG,70.131226
379075,06/02/25,17:00:15,DTL,Percent,79.116325
379076,06/02/25,17:00:15,FUDP,PSIG,70.302925
379077,06/02/25,17:00:15,WTL,Percent,76.73022
379078,06/02/25,17:00:16,FLP,PSIG,8.201158
379079,06/02/25,17:00:16,FLT,DegC,16.499493
379080,06/02/25,17:00:16,FLR,M3/h,14.175147
379081,06/02/25,17:00:16,HPP,PSIG,52.592392
379082,06/02/25,17:00:16,BPP,PSIG,79.40891
379083,06/02/25,17:00:16,DTL,Percent,79.81873
379084,06/02/25,17:00:16,FUDP,PSIG,74.74737
379085,06/02/25,17:00:16,WTL,Percent,70.97514
379086,06/02/25,17:00:17,FLP,PSIG,8.214982
379087,06/02/25,17:00:17,FLT,DegC,16.362165
379088,06/02/25,17:00:17,FLR,M3/h,14.407148
379089,06/02/25,17:00:17,HPP,PSIG,54.41902
379090,06/02/25,17:00:17,BPP,PSIG,76.5472
379091,06/02/25,17:00:17,DTL,Percent,76.93477
379092,06/02/25,17:00:17,FUDP,PSIG,72.71413
379093,06/02/25,17:00:17,WTL,Percent,76.24084
379094,06/02/25,17:00:18,FLP,PSIG,8.09215
379095,06/02/25,17:00:18,FLT,DegC,16.486317
379096,06/02/25,17:00:18,FLR,M3/h,14.206677
379097,06/02/25,17:00:18,HPP,PSIG,55.374966
379098,06/02/25,17:00:18,BPP,PSIG,76.92087
379099,06/02/25,17:00:18,DTL,Percent,72.92669
379100,06/02/25,17:00:18,FUDP,PSIG,74.051544
379101,06/02/25,17:00:18,WTL,Percent,73.6116
379102,06/02/25,17:00:19,FLP,PSIG,8.3493595
379103,06/02/25,17:00:19,FLT,DegC,17.39362
379104,06/02/25,17:00:19,FLR,M3/h,14.12017
379105,06/02/25,17:00:19,HPP,PSIG,60.163544
379106,06/02/25,17:00:19,BPP,PSIG,75.53583
379107,06/02/25,17:00:19,DTL,Percent,72.60196
379108,06/02/25,17:00:19,FUDP,PSIG,78.239624
379109,06/02/25,17:00:19,WTL,Percent,71.1391
379110,06/02/25,17:00:20,FLP,PSIG,8.195914
379111,06/02/25,17:00:20,FLT,DegC,16.992908
379112,06/02/25,17:00:20,FLR,M3/h,14.453695
379113,06/02/25,17:00:20,HPP,PSIG,51.95235
379114,06/02/25,17:00:20,BPP,PSIG,72.41484
379115,06/02/25,17:00:20,DTL,Percent,75.96666
379116,06/02/25,17:00:20,FUDP,PSIG,77.35085
379117,06/02/25,17:00:20,WTL,Percent,79.620316
379118,06/02/25,17:00:21,FLP,PSIG,8.192872
379119,06/02/25,17:00:21,FLT,DegC,16.372725
379120,06/02/25,17:00:21,FLR,M3/h,14.070334
379121,06/02/25,17:00:21,HPP,PSIG,55.92872
379122,06/02/25,17:00:21,BPP,PSIG,74.73566
379123,06/02/25,17:00:21,DTL,Percent,79.31921
379124,06/02/25,17:00:21,FUDP,PSIG,75.50268
379125,06/02/25,17:00:21,WTL,Percent,71.28197
379126,06/02/25,17:00:22,FLP,PSIG,8.096986
379127,06/02/25,17:00:22,FLT,DegC,16.941898
379128,06/02/25,17:00:22,FLR,M3/h,14.410884
379129,06/02/25,17:00:22,HPP,PSIG,51.104298
379130,06/02/25,17:00:22,BPP,PSIG,77.153885
379131,06/02/25,17:00:22,DTL,Percent,73.413635
379132,06/02/25,17:00:22,FUDP,PSIG,71.187744
379133,06/02/25,17:00:22,WTL,Percent,76.1255
379134,06/02/25,17:00:23,FLP,PSIG,8.496134
379135,06/02/25,17:00:23,FLT,DegC,16.58834
379136,06/02/25,17:00:23,FLR,M3/h,14.088951
379137,06/02/25,17:00:23,HPP,PSIG,52.777946
379138,06/02/25,17:00:23,BPP,PSIG,70.717964
379139,06/02/25,17:00:23,DTL,Percent,76.19271
379140,06/02/25,17:00:23,FUDP,PSIG,78.372314
379141,06/02/25,17:00:23,WTL,Percent,79.90732
379142,06/02/25,17:00:24,FLP,PSIG,8.0458555
379143,06/02/25,17:00:24,FLT,DegC,16.209085
379144,06/02/25,17:00:24,FLR,M3/h,14.351074
379145,06/02/25,17:00:24,HPP,PSIG,55.533627
379146,06/02/25,17:00:24,BPP,PSIG,76.168365
379147,06/02/25,17:00:24,DTL,Percent,70.4785
379148,06/02/25,17:00:24,FUDP,PSIG,75.88874
379149,06/02/25,17:00:24,WTL,Percent,79.53577
379150,06/02/25,17:00:25,FLP,PSIG,8.437952
379151,06/02/25,17:00:25,FLT,DegC,16.595722
379152,06/02/25,17:00:25,FLR,M3/h,14.0272255
379153,06/02/25,17:00:25,HPP,PSIG,54.66584
379154,06/02/25,17:00:25,BPP,PSIG,75.160904
379155,06/02/25,17:00:25,DTL,Percent,70.62899
379156,06/02/25,17:00:25,FUDP,PSIG,79.713554
379157,06/02/25,17:00:25,WTL,Percent,71.88437
379158,06/02/25,17:00:26,FLP,PSIG,8.2637
379159,06/02/25,17:00:26,FLT,DegC,16.270952
379160,06/02/25,17:00:26,FLR,M3/h,14.022414
379161,06/02/25,17:00:26,HPP,PSIG,58.979126
379162,06/02/25,17:00:26,BPP,PSIG,78.70834
379163,06/02/25,17:00:26,DTL,Percent,75.25173
379164,06/02/25,17:00:26,FUDP,PSIG,75.447655
379165,06/02/25,17:00:26,WTL,Percent,76.14945
379166,06/02/25,17:00:27,FLP,PSIG,8.266816
379167,06/02/25,17:00:27,FLT,DegC,16.384586
379168,06/02/25,17:00:27,FLR,M3/h,14.049384
379169,06/02/25,17:00:27,HPP,PSIG,59.96111
379170,06/02/25,17:00:27,BPP,PSIG,73.4632
379171,06/02/25,17:00:27,DTL,Percent,74.77583
379172,06/02/25,17:00:27,FUDP,PSIG,77.083176
379173,06/02/25,17:00:27,WTL,Percent,79.058
379174,06/02/25,17:00:28,FLP,PSIG,8.145727
379175,06/02/25,17:00:28,FLT,DegC,16.787497
379176,06/02/25,17:00:28,FLR,M3/h,14.389302
379177,06/02/25,17:00:28,HPP,PSIG,53.5761
379178,06/02/25,17:00:28,BPP,PSIG,80.35659
379179,06/02/25,17:00:28,DTL,Percent,77.97997
379180,06/02/25,17:00:28,FUDP,PSIG,70.864525
379181,06/02/25,17:00:28,WTL,Percent,70.20749
379182,06/02/25,17:00:29,FLP,PSIG,8.174778
379183,06/02/25,17:00:29,FLT,DegC,16.028141
379184,06/02/25,17:00:29,FLR,M3/h,14.119483
379185,06/02/25,17:00:29,HPP,PSIG,59.998558
379186,06/02/25,17:00:29,BPP,PSIG,70.59782
379187,06/02/25,17:00:29,DTL,Percent,76.65597
379188,06/02/25,17:00:29,FUDP,PSIG,78.70654
379189,06/02/25,17:00:29,WTL,Percent,72.36297
379190,06/02/25,17:00:30,FLP,PSIG,8.343227
379191,06/02/25,17:00:30,FLT,DegC,16.550734
379192,06/02/25,17:00:30,FLR,M3/h,14.204105
379193,06/02/25,17:00:30,HPP,PSIG,52.523045
379194,06/02/25,17:00:30,BPP,PSIG,76.198784
379195,06/02/25,17:00:30,DTL,Percent,74.57933
379196,06/02/25,17:00:30,FUDP,PSIG,71.09387
379197,06/02/25,17:00:30,WTL,Percent,73.3119
379198,06/02/25,17:00:31,FLP,PSIG,8.40388
379199,06/02/25,17:00:31,FLT,DegC,16.189457
379200,06/02/25,17:00:31,FLR,M3/h,14.144282
379201,06/02/25,17:00:31,HPP,PSIG,59.86351
379202,06/02/25,17:00:31,BPP,PSIG,75.63082
379203,06/02/25,17:00:31,DTL,Percent,79.31465
379204,06/02/25,17:00:31,FUDP,PSIG,72.713715
379205,06/02/25,17:00:31,WTL,Percent,75.3424
379206,06/02/25,17:00:32,FLP,PSIG,8.140898
379207,06/02/25,17:00:32,FLT,DegC,16.614838
379208,06/02/25,17:00:32,FLR,M3/h,14.054658
379209,06/02/25,17:00:32,HPP,PSIG,58.684174
379210,06/02/25,17:00:32,BPP,PSIG,80.47354
379211,06/02/25,17:00:32,DTL,Percent,77.20729
379212,06/02/25,17:00:32,FUDP,PSIG,79.06386
379213,06/02/25,17:00:32,WTL,Percent,73.92585
379214,06/02/25,17:00:33,FLP,PSIG,8.273607
379215,06/02/25,17:00:33,FLT,DegC,16.945837
379216,06/02/25,17:00:33,FLR,M3/h,14.312343
379217,06/02/25,17:00:33,HPP,PSIG,51.190353
379218,06/02/25,17:00:33,BPP,PSIG,75.94992
379219,06/02/25,17:00:33,DTL,Percent,74.23824
379220,06/02/25,17:00:33,FUDP,PSIG,79.51175
379221,06/02/25,17:00:33,WTL,Percent,78.51481
379222,06/02/25,17:00:34,FLP,PSIG,8.225685
379223,06/02/25,17:00:34,FLT,DegC,17.18972
379224,06/02/25,17:00:34,FLR,M3/h,14.158913
379225,06/02/25,17:00:34,HPP,PSIG,58.978638
379226,06/02/25,17:00:34,BPP,PSIG,74.111946
379227,06/02/25,17:00:34,DTL,Percent,78.95591
379228,06/02/25,17:00:34,FUDP,PSIG,74.06872
379229,06/02/25,17:00:34,WTL,Percent,79.00589
379230,06/02/25,17:00:35,FLP,PSIG,8.450089
379231,06/02/25,17:00:35,FLT,DegC,17.354975
379232,06/02/25,17:00:35,FLR,M3/h,14.48232
379233,06/02/25,17:00:35,HPP,PSIG,54.4475
379234,06/02/25,17:00:35,BPP,PSIG,76.00638
379235,06/02/25,17:00:35,DTL,Percent,71.02016
379236,06/02/25,17:00:35,FUDP,PSIG,74.06089
379237,06/02/25,17:00:35,WTL,Percent,77.10449
379238,06/02/25,17:00:36,FLP,PSIG,8.35333
379239,06/02/25,17:00:36,FLT,DegC,16.627872
379240,06/02/25,17:00:36,FLR,M3/h,14.137793
379241,06/02/25,17:00:36,HPP,PSIG,59.74254
379242,06/02/25,17:00:36,BPP,PSIG,77.538574
379243,06/02/25,17:00:36,DTL,Percent,72.32104
379244,06/02/25,17:00:36,FUDP,PSIG,76.76119
379245,06/02/25,17:00:36,WTL,Percent,72.53027
379246,06/02/25,17:00:37,FLP,PSIG,8.376311
379247,06/02/25,17:00:37,FLT,DegC,17.18401
379248,06/02/25,17:00:37,FLR,M3/h,14.147399
379249,06/02/25,17:00:37,HPP,PSIG,50.183647
379250,06/02/25,17:00:37,BPP,PSIG,73.76829
379251,06/02/25,17:00:37,DTL,Percent,80.472855
379252,06/02/25,17:00:37,FUDP,PSIG,76.96866
379253,06/02/25,17:00:37,WTL,Percent,74.113464
379254,06/02/25,17:00:38,FLP,PSIG,8.103262
379255,06/02/25,17:00:38,FLT,DegC,16.986797
379256,06/02/25,17:00:38,FLR,M3/h,14.365151
379257,06/02/25,17:00:38,HPP,PSIG,54.724945
379258,06/02/25,17:00:38,BPP,PSIG,75.03933
379259,06/02/25,17:00:38,DTL,Percent,78.958496
379260,06/02/25,17:00:38,FUDP,PSIG,72.28272
379261,06/02/25,17:00:38,WTL,Percent,75.51206
379262,06/02/25,17:00:39,FLP,PSIG,8.022527
379263,06/02/25,17:00:39,FLT,DegC,17.067173
379264,06/02/25,17:00:39,FLR,M3/h,14.374264
379265,06/02/25,17:00:39,HPP,PSIG,52.11441
379266,06/02/25,17:00:39,BPP,PSIG,72.99975
379267,06/02/25,17:00:39,DTL,Percent,72.84567
379268,06/02/25,17:00:39,FUDP,PSIG,71.6083
379269,06/02/25,17:00:39,WTL,Percent,72.37091
379270,06/02/25,17:00:40,FLP,PSIG,8.281381
379271,06/02/25,17:00:40,FLT,DegC,17.39417
379272,06/02/25,17:00:40,FLR,M3/h,14.4149475
379273,06/02/25,17:00:40,HPP,PSIG,60.33049
379274,06/02/25,17:00:40,BPP,PSIG,79.30097
379275,06/02/25,17:00:40,DTL,Percent,70.55097
379276,06/02/25,17:00:40,FUDP,PSIG,71.70282
379277,06/02/25,17:00:40,WTL,Percent,79.69057
379278,06/02/25,17:00:41,FLP,PSIG,8.031366
379279,06/02/25,17:00:41,FLT,DegC,16.697678
379280,06/02/25,17:00:41,FLR,M3/h,14.360549
379281,06/02/25,17:00:41,HPP,PSIG,60.35919
379282,06/02/25,17:00:41,BPP,PSIG,72.999794
379283,06/02/25,17:00:41,DTL,Percent,80.090454
379284,06/02/25,17:00:41,FUDP,PSIG,71.677345
379285,06/02/25,17:00:41,WTL,Percent,70.89761
379286,06/02/25,17:00:42,FLP,PSIG,8.199613
379287,06/02/25,17:00:42,FLT,DegC,16.620234
379288,06/02/25,17:00:42,FLR,M3/h,14.040715
379289,06/02/25,17:00:42,HPP,PSIG,57.709095
379290,06/02/25,17:00:42,BPP,PSIG,80.22448
379291,06/02/25,17:00:42,DTL,Percent,78.660225
379292,06/02/25,17:00:42,FUDP,PSIG,79.78679
379293,06/02/25,17:00:42,WTL,Percent,79.77804
379294,06/02/25,17:00:43,FLP,PSIG,8.3951
379295,06/02/25,17:00:43,FLT,DegC,16.53437
379296,06/02/25,17:00:43,FLR,M3/h,14.053018
379297,06/02/25,17:00:43,HPP,PSIG,50.236248
379298,06/02/25,17:00:43,BPP,PSIG,79.72363
379299,06/02/25,17:00:43,DTL,Percent,74.86077
379300,06/02/25,17:00:43,FUDP,PSIG,77.82989
379301,06/02/25,17:00:43,WTL,Percent,71.50401
379302,06/02/25,17:00:44,FLP,PSIG,8.214262
379303,06/02/25,17:00:44,FLT,DegC,17.375925
379304,06/02/25,17:00:44,FLR,M3/h,14.326906
379305,06/02/25,17:00:44,HPP,PSIG,57.2313
379306,06/02/25,17:00:44,BPP,PSIG,79.13495
379307,06/02/25,17:00:44,DTL,Percent,76.43578
379308,06/02/25,17:00:44,FUDP,PSIG,80.494576
379309,06/02/25,17:00:44,WTL,Percent,73.6357
379310,06/02/25,17:00:45,FLP,PSIG,8.288019
379311,06/02/25,17:00:45,FLT,DegC,16.697037
379312,06/02/25,17:00:45,FLR,M3/h,14.389691
379313,06/02/25,17:00:45,HPP,PSIG,52.640934
379314,06/02/25,17:00:45,BPP,PSIG,71.976776
379315,06/02/25,17:00:45,DTL,Percent,80.314224
379316,06/02/25,17:00:45,FUDP,PSIG,75.09246
379317,06/02/25,17:00:45,WTL,Percent,80.414604
379318,06/02/25,17:00:46,FLP,PSIG,8.008668
379319,06/02/25,17:00:46,FLT,DegC,16.590742
379320,06/02/25,17:00:46,FLR,M3/h,14.127092
379321,06/02/25,17:00:46,HPP,PSIG,60.04019
379322,06/02/25,17:00:46,BPP,PSIG,79.98185
379323,06/02/25,17:00:46,DTL,Percent,77.04539
379324,06/02/25,17:00:46,FUDP,PSIG,71.786804
379325,06/02/25,17:00:46,WTL,Percent,76.46041
379326,06/02/25,17:00:47,FLP,PSIG,8.439377
379327,06/02/25,17:00:47,FLT,DegC,17.234728
379328,06/02/25,17:00:47,FLR,M3/h,14.340438
379329,06/02/25,17:00:47,HPP,PSIG,51.557697
379330,06/02/25,17:00:47,BPP,PSIG,70.081184
379331,06/02/25,17:00:47,DTL,Percent,72.75168
379332,06/02/25,17:00:47,FUDP,PSIG,71.786285
379333,06/02/25,17:00:47,WTL,Percent,77.242035
379334,06/02/25,17:00:48,FLP,PSIG,8.001515
379335,06/02/25,17:00:48,FLT,DegC,16.996096
379336,06/02/25,17:00:48,FLR,M3/h,14.178733
379337,06/02/25,17:00:48,HPP,PSIG,52.26374
379338,06/02/25,17:00:48,BPP,PSIG,75.578
379339,06/02/25,17:00:48,DTL,Percent,71.21401
379340,06/02/25,17:00:48,FUDP,PSIG,74.885185
379341,06/02/25,17:00:48,WTL,Percent,74.693665
379342,06/02/25,17:00:49,FLP,PSIG,8.371577
379343,06/02/25,17:00:49,FLT,DegC,16.545536
379344,06/02/25,17:00:49,FLR,M3/h,14.108611
379345,06/02/25,17:00:49,HPP,PSIG,59.323624
379346,06/02/25,17:00:49,BPP,PSIG,72.511444
379347,06/02/25,17:00:49,DTL,Percent,74.90884
379348,06/02/25,17:00:49,FUDP,PSIG,71.711426
379349,06/02/25,17:00:49,WTL,Percent,74.94649
379350,06/02/25,17:00:50,FLP,PSIG,8.085591
379351,06/02/25,17:00:50,FLT,DegC,16.386545
379352,06/02/25,17:00:50,FLR,M3/h,14.06679
379353,06/02/25,17:00:50,HPP,PSIG,55.76526
379354,06/02/25,17:00:50,BPP,PSIG,80.119995
379355,06/02/25,17:00:50,DTL,Percent,73.835396
379356,06/02/25,17:00:50,FUDP,PSIG,76.82622
379357,06/02/25,17:00:50,WTL,Percent,77.23543
379358,06/02/25,17:00:51,FLP,PSIG,8.495861
379359,06/02/25,17:00:51,FLT,DegC,16.61822
379360,06/02/25,17:00:51,FLR,M3/h,14.301272
379361,06/02/25,17:00:51,HPP,PSIG,51.056953
379362,06/02/25,17:00:51,BPP,PSIG,73.53387
379363,06/02/25,17:00:51,DTL,Percent,72.302345
379364,06/02/25,17:00:51,FUDP,PSIG,72.22183
379365,06/02/25,17:00:51,WTL,Percent,72.500465
379366,06/02/25,17:00:52,FLP,PSIG,8.126384
379367,06/02/25,17:00:52,FLT,DegC,17.305052
379368,06/02/25,17:00:52,FLR,M3/h,14.220347
379369,06/02/25,17:00:52,HPP,PSIG,56.249508
379370,06/02/25,17:00:52,BPP,PSIG,78.74216
379371,06/02/25,17:00:52,DTL,Percent,76.43704
379372,06/02/25,17:00:52,FUDP,PSIG,80.037186
379373,06/02/25,17:00:52,WTL,Percent,74.87104
379374,06/02/25,17:00:53,FLP,PSIG,8.231839
379375,06/02/25,17:00:53,FLT,DegC,16.31244
379376,06/02/25,17:00:53,FLR,M3/h,14.318798
379377,06/02/25,17:00:53,HPP,PSIG,56.671677
379378,06/02/25,17:00:53,BPP,PSIG,74.50177
379379,06/02/25,17:00:53,DTL,Percent,75.78789
379380,06/02/25,17:00:53,FUDP,PSIG,79.96369
379381,06/02/25,17:00:53,WTL,Percent,75.928055
379382,06/02/25,17:00:54,FLP,PSIG,8.205556
379383,06/02/25,17:00:54,FLT,DegC,16.638521
379384,06/02/25,17:00:54,FLR,M3/h,14.005478
379385,06/02/25,17:00:54,HPP,PSIG,56.10636
379386,06/02/25,17:00:54,BPP,PSIG,76.692894
379387,06/02/25,17:00:54,DTL,Percent,80.39696
379388,06/02/25,17:00:54,FUDP,PSIG,75.84792
379389,06/02/25,17:00:54,WTL,Percent,74.085915
379390,06/02/25,17:00:55,FLP,PSIG,8.264259
379391,06/02/25,17:00:55,FLT,DegC,16.495884
379392,06/02/25,17:00:55,FLR,M3/h,14.436247
379393,06/02/25,17:00:55,HPP,PSIG,60.277367
379394,06/02/25,17:00:55,BPP,PSIG,74.645424
379395,06/02/25,17:00:55,DTL,Percent,73.37746
379396,06/02/25,17:00:55,FUDP,PSIG,80.4772
379397,06/02/25,17:00:55,WTL,Percent,70.209274
379398,06/02/25,17:00:56,FLP,PSIG,8.156733
379399,06/02/25,17:00:56,FLT,DegC,17.322302
379400,06/02/25,17:00:56,FLR,M3/h,14.475712
379401,06/02/25,17:00:56,HPP,PSIG,56.142067
379402,06/02/25,17:00:56,BPP,PSIG,77.13473
379403,06/02/25,17:00:56,DTL,Percent,79.83079
379404,06/02/25,17:00:56,FUDP,PSIG,70.25209
379405,06/02/25,17:00:56,WTL,Percent,76.28409
379406,06/02/25,17:00:57,FLP,PSIG,8.325328
379407,06/02/25,17:00:57,FLT,DegC,16.22259
379408,06/02/25,17:00:57,FLR,M3/h,14.02779
379409,06/02/25,17:00:57,HPP,PSIG,52.916737
379410,06/02/25,17:00:57,BPP,PSIG,76.079575
379411,06/02/25,17:00:57,DTL,Percent,76.60668
379412,06/02/25,17:00:57,FUDP,PSIG,75.97859
379413,06/02/25,17:00:57,WTL,Percent,76.19707
379414,06/02/25,17:00:58,FLP,PSIG,8.357846
379415,06/02/25,17:00:58,FLT,DegC,16.798197
379416,06/02/25,17:00:58,FLR,M3/h,14.483107
379417,06/02/25,17:00:58,HPP,PSIG,50.087803
379418,06/02/25,17:00:58,BPP,PSIG,70.70233
379419,06/02/25,17:00:58,DTL,Percent,78.46472
379420,06/02/25,17:00:58,FUDP,PSIG,78.95625
379421,06/02/25,17:00:58,WTL,Percent,75.83291
379422,06/02/25,17:00:59,FLP,PSIG,8.052146
379423,06/02/25,17:00:59,FLT,DegC,16.751307
379424,06/02/25,17:00:59,FLR,M3/h,14.251916
379425,06/02/25,17:00:59,HPP,PSIG,52.80042
379426,06/02/25,17:00:59,BPP,PSIG,76.454796
379427,06/02/25,17:00:59,DTL,Percent,76.27061
379428,06/02/25,17:00:59,FUDP,PSIG,76.4915
379429,06/02/25,17:00:59,WTL,Percent,74.006966
379430,06/02/25,17:01:00,FLP,PSIG,8.425723
379431,06/02/25,17:01:00,FLT,DegC,16.3201
379432,06/02/25,17:01:00,FLR,M3/h,14.375639
379433,06/02/25,17:01:00,HPP,PSIG,53.41886
379434,06/02/25,17:01:00,BPP,PSIG,76.41662
379435,06/02/25,17:01:00,DTL,Percent,74.68115
