379036,1738861210,06/02/25,17:00:10,FUDP,PSIG,71.477
379037,1738861210,06/02/25,17:00:10,WTL,Percent,75.01906
379038,1738861211,06/02/25,17:00:11,FLP,PSIG,8.486438
379039,1738861211,06/02/25,17:00:11,FLT,DegC,17.009413
379040,1738861211,06/02/25,17:00:11,FLR,M3/h,14.155283
379041,1738861211,06/02/25,17:00:11,HPP,PSIG,59.593994
379042,1738861211,06/02/25,17:00:11,BPP,PSIG,73.357994
379043,1738861211,06/02/25,17:00:11,DTL,Percent,76.24644
379044,1738861211,06/02/25,17:00:11,FUDP,PSIG,78.95121
379045,1738861211,06/02/25,17:00:11,WTL,Percent,77.55955
379046,1738861212,06/02/25,17:00:12,FLP,PSIG,8.352712
379047,1738861212,06/02/25,17:00:12,FLT,DegC,17.074793
379048,1738861212,06/02/25,17:00:12,FLR,M3/h,14.089346
379049,1738861212,06/02/25,17:00:12,HPP,PSIG,57.25691
379050,1738861212,06/02/25,17:00:12,BPP,PSIG,79.34974
379051,1738861212,06/02/25,17:00:12,DTL,Percent,75.591156
379052,1738861212,06/02/25,17:00:12,FUDP,PSIG,72.84541
379053,1738861212,06/02/25,17:00:12,WTL,Percent,80.0291
379054,1738861213,06/02/25,17:00:13,FLP,PSIG,8.231098
379055,1738861213,06/02/25,17:00:13,FLT,DegC,16.967682
379056,1738861213,06/02/25,17:00:13,FLR,M3/h,14.36023
379057,1738861213,06/02/25,17:00:13,HPP,PSIG,51.40077
379058,1738861213,06/02/25,17:00:13,BPP,PSIG,75.530136
379059,1738861213,06/02/25,17:00:13,DTL,Percent,76.847145
379060,1738861213,06/02/25,17:00:13,FUDP,PSIG,75.729416
379061,1738861213,06/02/25,17:00:13,WTL,Percent,74.21161
379062,1738861214,06/02/25,17:00:14,FLP,PSIG,8.059278
379063,1738861214,06/02/25,17:00:14,FLT,DegC,17.259876
379064,1738861214,06/02/25,17:00:14,FLR,M3/h,14.338691
379065,1738861214,06/02/25,17:00:14,HPP,PSIG,54.98565
379066,1738861214,06/02/25,17:00:14,BPP,PSIG,75.94126
379067,1738861214,06/02/25,17:00:14,DTL,Percent,74.44813
379068,1738861214,06/02/25,17:00:14,FUDP,PSIG,76.97397
379069,1738861214,06/02/25,17:00:14,WTL,Percent,76.12641
379070,1738861215,06/02/25,17:00:15,FLP,PSIG,8.000133
379071,1738861215,06/02/25,17:00:15,FLT,DegC,17.436974
379072,1738861215,06/02/25,17:00:15,FLR,M3/h,14.377886
379073,1738861215,06/02/25,17:00:15,HPP,PSIG,58.56786
379074,1738861215,06/02/25,17:00:15,BPP,PSIG,70.131226
379075,1738861215,06/02/25,17:00:15,DTL,Percent,79.116325
379076,1738861215,06/02/25,17:00:15,FUDP,PSIG,70.302925
379077,1738861215,06/02/25,17:00:15,WTL,Percent,76.73022
379078,1738861216,06/02/25,17:00:16,FLP,PSIG,8.201158
379079,1738861216,06/02/25,17:00:16,FLT,DegC,16.499493
379080,1738861216,06/02/25,17:00:16,FLR,M3/h,14.175147
379081,1738861216,06/02/25,17:00:16,HPP,PSIG,52.592392
379082,1738861216,06/02/25,17:00:16,BPP,PSIG,79.40891
379083,1738861216,06/02/25,17:00:16,DTL,Percent,79.81873
379084,1738861216,06/02/25,17:00:16,FUDP,PSIG,74.74737
379085,1738861216,06/02/25,17:00:16,WTL,Percent,70.97514
379086,1738861217,06/02/25,17:00:17,FLP,PSIG,8.214982
379087,1738861217,06/02/25,17:00:17,FLT,DegC,16.362165
379088,1738861217,06/02/25,17:00:17,FLR,M3/h,14.407148
379089,1738861217,06/02/25,17:00:17,HPP,PSIG,54.41902
379090,1738861217,06/02/25,17:00:17,BPP,PSIG,76.5472
379091,1738861217,06/02/25,17:00:17,DTL,Percent,76.93477
379092,1738861217,06/02/25,17:00:17,FUDP,PSIG,72.71413
379093,1738861217,06/02/25,17:00:17,WTL,Percent,76.24084
379094,1738861218,06/02/25,17:00:18,FLP,PSIG,8.09215
379095,1738861218,06/02/25,17:00:18,FLT,DegC,16.486317
379096,1738861218,06/02/25,17:00:18,FLR,M3/h,14.206677
379097,1738861218,06/02/25,17:00:18,HPP,PSIG,55.374966
379098,1738861218,06/02/25,17:00:18,BPP,PSIG,76.92087
379099,1738861218,06/02/25,17:00:18,DTL,Percent,72.92669
379100,1738861218,06/02/25,17:00:18,FUDP,PSIG,74.051544
379101,1738861218,06/02/25,17:00:18,WTL,Percent,73.6116
379102,1738861219,06/02/25,17:00:19,FLP,PSIG,8.3493595
379103,1738861219,06/02/25,17:00:19,FLT,DegC,17.39362
379104,1738861219,06/02/25,17:00:19,FLR,M3/h,14.12017
379105,1738861219,06/02/25,17:00:19,HPP,PSIG,60.163544
379106,1738861219,06/02/25,17:00:19,BPP,PSIG,75.53583
379107,1738861219,06/02/25,17:00:19,DTL,Percent,72.60196
379108,1738861219,06/02/25,17:00:19,FUDP,PSIG,78.239624
379109,1738861219,06/02/25,17:00:19,WTL,Percent,71.1391
379110,1738861220,06/02/25,17:00:20,FLP,PSIG,8.195914
379111,1738861220,06/02/25,17:00:20,FLT,DegC,16.992908
379112,1738861220,06/02/25,17:00:20,FLR,M3/h,14.453695
379113,1738861220,06/02/25,17:00:20,HPP,PSIG,51.95235
379114,1738861220,06/02/25,17:00:20,BPP,PSIG,72.41484
379115,1738861220,06/02/25,17:00:20,DTL,Percent,75.96666
379116,1738861220,06/02/25,17:00:20,FUDP,PSIG,77.35085
379117,1738861220,06/02/25,17:00:20,WTL,Percent,79.620316
379118,1738861221,06/02/25,17:00:21,FLP,PSIG,8.192872
379119,1738861221,06/02/25,17:00:21,FLT,DegC,16.372725
379120,1738861221,06/02/25,17:00:21,FLR,M3/h,14.070334
379121,1738861221,06/02/25,17:00:21,HPP,PSIG,55.92872
379122,1738861221,06/02/25,17:00:21,BPP,PSIG,74.73566
379123,1738861221,06/02/25,17:00:21,DTL,Percent,79.31921
379124,1738861221,06/02/25,17:00:21,FUDP,PSIG,75.50268
379125,1738861221,06/02/25,17:00:21,WTL,Percent,71.28197
379126,1738861222,06/02/25,17:00:22,FLP,PSIG,8.096986
379127,1738861222,06/02/25,17:00:22,FLT,DegC,16.941898
379128,1738861222,06/02/25,17:00:22,FLR,M3/h,14.410884
379129,1738861222,06/02/25,17:00:22,HPP,PSIG,51.104298
379130,1738861222,06/02/25,17:00:22,BPP,PSIG,77.153885
379131,1738861222,06/02/25,17:00:22,DTL,Percent,73.413635
379132,1738861222,06/02/25,17:00:22,FUDP,PSIG,71.187744
379133,1738861222,06/02/25,17:00:22,WTL,Percent,76.1255
379134,1738861223,06/02/25,17:00:23,FLP,PSIG,8.496134
379135,1738861223,06/02/25,17:00:23,FLT,DegC,16.58834
379136,1738861223,06/02/25,17:00:23,FLR,M3/h,14.088951
379137,1738861223,06/02/25,17:00:23,HPP,PSIG,52.777946
379138,1738861223,06/02/25,17:00:23,BPP,PSIG,70.717964
379139,1738861223,06/02/25,17:00:23,DTL,Percent,76.19271
379140,1738861223,06/02/25,17:00:23,FUDP,PSIG,78.372314
379141,1738861223,06/02/25,17:00:23,WTL,Percent,79.90732
379142,1738861224,06/02/25,17:00:24,FLP,PSIG,8.0458555
379143,1738861224,06/02/25,17:00:24,FLT,DegC,16.209085
379144,1738861224,06/02/25,17:00:24,FLR,M3/h,14.351074
379145,1738861224,06/02/25,17:00:24,HPP,PSIG,55.533627
379146,1738861224,06/02/25,17:00:24,BPP,PSIG,76.168365
379147,1738861224,06/02/25,17:00:24,DTL,Percent,70.4785
379148,1738861224,06/02/25,17:00:24,FUDP,PSIG,75.88874
379149,1738861224,06/02/25,17:00:24,WTL,Percent,79.53577
379150,1738861225,06/02/25,17:00:25,FLP,PSIG,8.437952
379151,1738861225,06/02/25,17:00:25,FLT,DegC,16.595722
379152,1738861225,06/02/25,17:00:25,FLR,M3/h,14.0272255
379153,1738861225,06/02/25,17:00:25,HPP,PSIG,54.66584
379154,1738861225,06/02/25,17:00:25,BPP,PSIG,75.160904
379155,1738861225,06/02/25,17:00:25,DTL,Percent,70.62899
379156,1738861225,06/02/25,17:00:25,FUDP,PSIG,79.713554
379157,1738861225,06/02/25,17:00:25,WTL,Percent,71.88437
379158,1738861226,06/02/25,17:00:26,FLP,PSIG,8.2637
379159,1738861226,06/02/25,17:00:26,FLT,DegC,16.270952
379160,1738861226,06/02/25,17:00:26,FLR,M3/h,14.022414
379161,1738861226,06/02/25,17:00:26,HPP,PSIG,58.979126
379162,1738861226,06/02/25,17:00:26,BPP,PSIG,78.70834
379163,1738861226,06/02/25,17:00:26,DTL,Percent,75.25173
379164,1738861226,06/02/25,17:00:26,FUDP,PSIG,75.447655
379165,1738861226,06/02/25,17:00:26,WTL,Percent,76.14945
379166,1738861227,06/02/25,17:00:27,FLP,PSIG,8.266816
379167,1738861227,06/02/25,17:00:27,FLT,DegC,16.384586
379168,1738861227,06/02/25,17:00:27,FLR,M3/h,14.049384
379169,1738861227,06/02/25,17:00:27,HPP,PSIG,59.96111
379170,1738861227,06/02/25,17:00:27,BPP,PSIG,73.4632
379171,1738861227,06/02/25,17:00:27,DTL,Percent,74.77583
379172,1738861227,06/02/25,17:00:27,FUDP,PSIG,77.083176
379173,1738861227,06/02/25,17:00:27,WTL,Percent,79.058
379174,1738861228,06/02/25,17:00:28,FLP,PSIG,8.145727
379175,1738861228,06/02/25,17:00:28,FLT,DegC,16.787497
379176,1738861228,06/02/25,17:00:28,FLR,M3/h,14.389302
379177,1738861228,06/02/25,17:00:28,HPP,PSIG,53.5761
379178,1738861228,06/02/25,17:00:28,BPP,PSIG,80.35659
379179,1738861228,06/02/25,17:00:28,DTL,Percent,77.97997
379180,1738861228,06/02/25,17:00:28,FUDP,PSIG,70.864525
379181,1738861228,06/02/25,17:00:28,WTL,Percent,70.20749
379182,1738861229,06/02/25,17:00:29,FLP,PSIG,8.174778
379183,1738861229,06/02/25,17:00:29,FLT,DegC,16.028141
379184,1738861229,06/02/25,17:00:29,FLR,M3/h,14.119483
379185,1738861229,06/02/25,17:00:29,HPP,PSIG,59.998558
379186,1738861229,06/02/25,17:00:29,BPP,PSIG,70.59782
379187,1738861229,06/02/25,17:00:29,DTL,Percent,76.65597
379188,1738861229,06/02/25,17:00:29,FUDP,PSIG,78.70654
379189,1738861229,06/02/25,17:00:29,WTL,Percent,72.36297
379190,1738861230,06/02/25,17:00:30,FLP,PSIG,8.343227
379191,1738861230,06/02/25,17:00:30,FLT,DegC,16.550734
379192,1738861230,06/02/25,17:00:30,FLR,M3/h,14.204105
379193,1738861230,06/02/25,17:00:30,HPP,PSIG,52.523045
379194,1738861230,06/02/25,17:00:30,BPP,PSIG,76.198784
379195,1738861230,06/02/25,17:00:30,DTL,Percent,74.57933
379196,1738861230,06/02/25,17:00:30,FUDP,PSIG,71.09387
379197,1738861230,06/02/25,17:00:30,WTL,Percent,73.3119
379198,1738861231,06/02/25,17:00:31,FLP,PSIG,8.40388
379199,1738861231,06/02/25,17:00:31,FLT,DegC,16.189457
379200,1738861231,06/02/25,17:00:31,FLR,M3/h,14.144282
379201,1738861231,06/02/25,17:00:31,HPP,PSIG,59.86351
379202,1738861231,06/02/25,17:00:31,BPP,PSIG,75.63082
379203,1738861231,06/02/25,17:00:31,DTL,Percent,79.31465
379204,1738861231,06/02/25,17:00:31,FUDP,PSIG,72.713715
379205,1738861231,06/02/25,17:00:31,WTL,Percent,75.3424
379206,1738861232,06/02/25,17:00:32,FLP,PSIG,8.140898
379207,1738861232,06/02/25,17:00:32,FLT,DegC,16.614838
379208,1738861232,06/02/25,17:00:32,FLR,M3/h,14.054658
379209,1738861232,06/02/25,17:00:32,HPP,PSIG,58.684174
379210,1738861232,06/02/25,17:00:32,BPP,PSIG,80.47354
379211,1738861232,06/02/25,17:00:32,DTL,Percent,77.20729
379212,1738861232,06/02/25,17:00:32,FUDP,PSIG,79.06386
379213,1738861232,06/02/25,17:00:32,WTL,Percent,73.92585
379214,1738861233,06/02/25,17:00:33,FLP,PSIG,8.273607
379215,1738861233,06/02/25,17:00:33,FLT,DegC,16.945837
379216,1738861233,06/02/25,17:00:33,FLR,M3/h,14.312343
379217,1738861233,06/02/25,17:00:33,HPP,PSIG,51.190353
379218,1738861233,06/02/25,17:00:33,BPP,PSIG,75.94992
379219,1738861233,06/02/25,17:00:33,DTL,Percent,74.23824
379220,1738861233,06/02/25,17:00:33,FUDP,PSIG,79.51175
379221,1738861233,06/02/25,17:00:33,WTL,Percent,78.51481
379222,1738861234,06/02/25,17:00:34,FLP,PSIG,8.225685
379223,1738861234,06/02/25,17:00:34,FLT,DegC,17.18972
379224,1738861234,06/02/25,17:00:34,FLR,M3/h,14.158913
379225,1738861234,06/02/25,17:00:34,HPP,PSIG,58.978638
379226,1738861234,06/02/25,17:00:34,BPP,PSIG,74.111946
379227,1738861234,06/02/25,17:00:34,DTL,Percent,78.95591
379228,1738861234,06/02/25,17:00:34,FUDP,PSIG,74.06872
379229,1738861234,06/02/25,17:00:34,WTL,Percent,79.00589
379230,1738861235,06/02/25,17:00:35,FLP,PSIG,8.450089
379231,1738861235,06/02/25,17:00:35,FLT,DegC,17.354975
379232,1738861235,06/02/25,17:00:35,FLR,M3/h,14.48232
379233,1738861235,06/02/25,17:00:35,HPP,PSIG,54.4475
379234,1738861235,06/02/25,17:00:35,BPP,PSIG,76.00638
379235,1738861235,06/02/25,17:00:35,DTL,Percent,71.02016
379236,1738861235,06/02/25,17:00:35,FUDP,PSIG,74.06089
379237,1738861235,06/02/25,17:00:35,WTL,Percent,77.10449
379238,1738861236,06/02/25,17:00:36,FLP,PSIG,8.35333
379239,1738861236,06/02/25,17:00:36,FLT,DegC,16.627872
379240,1738861236,06/02/25,17:00:36,FLR,M3/h,14.137793
379241,1738861236,06/02/25,17:00:36,HPP,PSIG,59.74254
379242,1738861236,06/02/25,17:00:36,BPP,PSIG,77.538574
379243,1738861236,06/02/25,17:00:36,DTL,Percent,72.32104
379244,1738861236,06/02/25,17:00:36,FUDP,PSIG,76.76119
379245,1738861236,06/02/25,17:00:36,WTL,Percent,72.53027
379246,1738861237,06/02/25,17:00:37,FLP,PSIG,8.376311
379247,1738861237,06/02/25,17:00:37,FLT,DegC,17.18401
379248,1738861237,06/02/25,17:00:37,FLR,M3/h,14.147399
379249,1738861237,06/02/25,17:00:37,HPP,PSIG,50.183647
379250,1738861237,06/02/25,17:00:37,BPP,PSIG,73.76829
379251,1738861237,06/02/25,17:00:37,DTL,Percent,80.472855
379252,1738861237,06/02/25,17:00:37,FUDP,PSIG,76.96866
379253,1738861237,06/02/25,17:00:37,WTL,Percent,74.113464
379254,1738861238,06/02/25,17:00:38,FLP,PSIG,8.103262
379255,1738861238,06/02/25,17:00:38,FLT,DegC,16.986797
379256,1738861238,06/02/25,17:00:38,FLR,M3/h,14.365151
379257,1738861238,06/02/25,17:00:38,HPP,PSIG,54.724945
379258,1738861238,06/02/25,17:00:38,BPP,PSIG,75.03933
379259,1738861238,06/02/25,17:00:38,DTL,Percent,78.958496
379260,1738861238,06/02/25,17:00:38,FUDP,PSIG,72.28272
379261,1738861238,06/02/25,17:00:38,WTL,Percent,75.51206
379262,1738861239,06/02/25,17:00:39,FLP,PSIG,8.022527
379263,1738861239,06/02/25,17:00:39,FLT,DegC,17.067173
379264,1738861239,06/02/25,17:00:39,FLR,M3/h,14.374264
379265,1738861239,06/02/25,17:00:39,HPP,PSIG,52.11441
379266,1738861239,06/02/25,17:00:39,BPP,PSIG,72.99975
379267,1738861239,06/02/25,17:00:39,DTL,Percent,72.84567
379268,1738861239,06/02/25,17:00:39,FUDP,PSIG,71.6083
379269,1738861239,06/02/25,17:00:39,WTL,Percent,72.37091
379270,1738861240,06/02/25,17:00:40,FLP,PSIG,8.281381
379271,1738861240,06/02/25,17:00:40,FLT,DegC,17.39417
379272,1738861240,06/02/25,17:00:40,FLR,M3/h,14.4149475
379273,1738861240,06/02/25,17:00:40,HPP,PSIG,60.33049
379274,1738861240,06/02/25,17:00:40,BPP,PSIG,79.30097
379275,1738861240,06/02/25,17:00:40,DTL,Percent,70.55097
379276,1738861240,06/02/25,17:00:40,FUDP,PSIG,71.70282
379277,1738861240,06/02/25,17:00:40,WTL,Percent,79.69057
379278,1738861241,06/02/25,17:00:41,FLP,PSIG,8.031366
379279,1738861241,06/02/25,17:00:41,FLT,DegC,16.697678
379280,1738861241,06/02/25,17:00:41,FLR,M3/h,14.360549
379281,1738861241,06/02/25,17:00:41,HPP,PSIG,60.35919
379282,1738861241,06/02/25,17:00:41,BPP,PSIG,72.999794
379283,1738861241,06/02/25,17:00:41,DTL,Percent,80.090454
379284,1738861241,06/02/25,17:00:41,FUDP,PSIG,71.677345
379285,1738861241,06/02/25,17:00:41,WTL,Percent,70.89761
379286,1738861242,06/02/25,17:00:42,FLP,PSIG,8.199613
379287,1738861242,06/02/25,17:00:42,FLT,DegC,16.620234
379288,1738861242,06/02/25,17:00:42,FLR,M3/h,14.040715
379289,1738861242,06/02/25,17:00:42,HPP,PSIG,57.709095
379290,1738861242,06/02/25,17:00:42,BPP,PSIG,80.22448
379291,1738861242,06/02/25,17:00:42,DTL,Percent,78.660225
379292,1738861242,06/02/25,17:00:42,FUDP,PSIG,79.78679
379293,1738861242,06/02/25,17:00:42,WTL,Percent,79.77804
379294,1738861243,06/02/25,17:00:43,FLP,PSIG,8.3951
379295,1738861243,06/02/25,17:00:43,FLT,DegC,16.53437
379296,1738861243,06/02/25,17:00:43,FLR,M3/h,14.053018
379297,1738861243,06/02/25,17:00:43,HPP,PSIG,50.236248
379298,1738861243,06/02/25,17:00:43,BPP,PSIG,79.72363
379299,1738861243,06/02/25,17:00:43,DTL,Percent,74.86077
379300,1738861243,06/02/25,17:00:43,FUDP,PSIG,77.82989
379301,1738861243,06/02/25,17:00:43,WTL,Percent,71.50401
379302,1738861244,06/02/25,17:00:44,FLP,PSIG,8.214262
379303,1738861244,06/02/25,17:00:44,FLT,DegC,17.375925
379304,1738861244,06/02/25,17:00:44,FLR,M3/h,14.326906
379305,1738861244,06/02/25,17:00:44,HPP,PSIG,57.2313
379306,1738861244,06/02/25,17:00:44,BPP,PSIG,79.13495
379307,1738861244,06/02/25,17:00:44,DTL,Percent,76.43578
379308,1738861244,06/02/25,17:00:44,FUDP,PSIG,80.494576
379309,1738861244,06/02/25,17:00:44,WTL,Percent,73.6357
379310,1738861245,06/02/25,17:00:45,FLP,PSIG,8.288019
379311,1738861245,06/02/25,17:00:45,FLT,DegC,16.697037
379312,1738861245,06/02/25,17:00:45,FLR,M3/h,14.389691
379313,1738861245,06/02/25,17:00:45,HPP,PSIG,52.640934
379314,1738861245,06/02/25,17:00:45,BPP,PSIG,71.976776
379315,1738861245,06/02/25,17:00:45,DTL,Percent,80.314224
379316,1738861245,06/02/25,17:00:45,FUDP,PSIG,75.09246
379317,1738861245,06/02/25,17:00:45,WTL,Percent,80.414604
379318,1738861246,06/02/25,17:00:46,FLP,PSIG,8.008668
379319,1738861246,06/02/25,17:00:46,FLT,DegC,16.590742
379320,1738861246,06/02/25,17:00:46,FLR,M3/h,14.127092
379321,1738861246,06/02/25,17:00:46,HPP,PSIG,60.04019
379322,1738861246,06/02/25,17:00:46,BPP,PSIG,79.98185
379323,1738861246,06/02/25,17:00:46,DTL,Percent,77.04539
379324,1738861246,06/02/25,17:00:46,FUDP,PSIG,71.786804
379325,1738861246,06/02/25,17:00:46,WTL,Percent,76.46041
379326,1738861247,06/02/25,17:00:47,FLP,PSIG,8.439377
379327,1738861247,06/02/25,17:00:47,FLT,DegC,17.234728
379328,1738861247,06/02/25,17:00:47,FLR,M3/h,14.340438
379329,1738861247,06/02/25,17:00:47,HPP,PSIG,51.557697
379330,1738861247,06/02/25,17:00:47,BPP,PSIG,70.081184
379331,1738861247,06/02/25,17:00:47,DTL,Percent,72.75168
379332,1738861247,06/02/25,17:00:47,FUDP,PSIG,71.786285
379333,1738861247,06/02/25,17:00:47,WTL,Percent,77.242035
379334,1738861248,06/02/25,17:00:48,FLP,PSIG,8.001515
379335,1738861248,06/02/25,17:00:48,FLT,DegC,16.996096
379336,1738861248,06/02/25,17:00:48,FLR,M3/h,14.178733
379337,1738861248,06/02/25,17:00:48,HPP,PSIG,52.26374
379338,1738861248,06/02/25,17:00:48,BPP,PSIG,75.578
379339,1738861248,06/02/25,17:00:48,DTL,Percent,71.21401
379340,1738861248,06/02/25,17:00:48,FUDP,PSIG,74.885185
379341,1738861248,06/02/25,17:00:48,WTL,Percent,74.693665
379342,1738861249,06/02/25,17:00:49,FLP,PSIG,8.371577
379343,1738861249,06/02/25,17:00:49,FLT,DegC,16.545536
379344,1738861249,06/02/25,17:00:49,FLR,M3/h,14.108611
379345,1738861249,06/02/25,17:00:49,HPP,PSIG,59.323624
379346,1738861249,06/02/25,17:00:49,BPP,PSIG,72.511444
379347,1738861249,06/02/25,17:00:49,DTL,Percent,74.90884
379348,1738861249,06/02/25,17:00:49,FUDP,PSIG,71.711426
379349,1738861249,06/02/25,17:00:49,WTL,Percent,74.94649
379350,1738861250,06/02/25,17:00:50,FLP,PSIG,8.085591
379351,1738861250,06/02/25,17:00:50,FLT,DegC,16.386545
379352,1738861250,06/02/25,17:00:50,FLR,M3/h,14.06679
379353,1738861250,06/02/25,17:00:50,HPP,PSIG,55.76526
379354,1738861250,06/02/25,17:00:50,BPP,PSIG,80.119995
379355,1738861250,06/02/25,17:00:50,DTL,Percent,73.835396
379356,1738861250,06/02/25,17:00:50,FUDP,PSIG,76.82622
379357,1738861250,06/02/25,17:00:50,WTL,Percent,77.23543
379358,1738861251,06/02/25,17:00:51,FLP,PSIG,8.495861
379359,1738861251,06/02/25,17:00:51,FLT,DegC,16.61822
379360,1738861251,06/02/25,17:00:51,FLR,M3/h,14.301272
379361,1738861251,06/02/25,17:00:51,HPP,PSIG,51.056953
379362,1738861251,06/02/25,17:00:51,BPP,PSIG,73.53387
379363,1738861251,06/02/25,17:00:51,DTL,Percent,72.302345
